0
0 0
TRACK_NUM       378 ADD_FLD    1   3 &1
TRACK_ID  2 START_TIME 2000011306
POINT_NUM  14
2000011800 251.939590 5.254757 1.959692e+00 & 2.523882e+02 & 5.667146e+00 & 1.009237e+03 & 
2000011803 250.873322 5.386594 1.966091e+00 & 2.515625e+02 & 5.730641e+00 & 1.010874e+03 & 
2000011806 250.031738 5.319426 1.941637e+00 & 2.505864e+02 & 5.842993e+00 & 1.011463e+03 & 
2000011809 249.084717 5.351514 1.840891e+00 & 2.495200e+02 & 5.682099e+00 & 1.010161e+03 & 
2000011812 247.880051 5.198480 1.873053e+00 & 2.473379e+02 & 5.281061e+00 & 1.009515e+03 & 
2000011815 246.807312 5.317542 1.716846e+00 & 2.474363e+02 & 6.003142e+00 & 1.010438e+03 & 
2000011818 245.388733 5.502293 1.606796e+00 & 2.463326e+02 & 5.827537e+00 & 1.011148e+03 & 
2000011821 244.377335 5.873281 1.497576e+00 & 2.452566e+02 & 5.760183e+00 & 1.009175e+03 & 
2000011900 243.009323 5.216649 1.146039e+00 & 2.437393e+02 & 5.999732e+00 & 1.008114e+03 & 
TRACK_ID  9 START_TIME 2000010100
POINT_NUM  55
2000010100 295.566345 38.652580 2.139883e+00 & 2.990120e+02 & 3.913501e+01 & 1.013293e+03 & 
2000010103 299.845428 38.979286 2.801033e+00 & 3.013382e+02 & 3.941104e+01 & 1.012496e+03 & 
2000010106 302.788483 39.371025 3.276048e+00 & 3.047976e+02 & 4.044036e+01 & 1.010676e+03 & 
2000010109 305.801941 40.033062 3.516207e+00 & 3.059613e+02 & 4.057706e+01 & 1.009939e+03 & 
2000010112 309.131104 41.013405 3.751625e+00 & 3.113257e+02 & 4.132734e+01 & 1.009184e+03 & 
2000010115 312.897705 42.095070 3.863915e+00 & 3.151314e+02 & 4.250883e+01 & 1.006973e+03 & 
2000010118 317.075073 43.310310 4.339793e+00 & 3.180939e+02 & 4.336507e+01 & 1.004735e+03 & 
2000010121 320.248566 44.446705 4.915044e+00 & 3.217578e+02 & 4.482167e+01 & 1.003417e+03 & 
2000010200 324.394073 46.108692 5.169528e+00 & 3.256896e+02 & 4.710368e+01 & 9.990629e+02 & 
2000010203 327.518799 47.598545 5.868227e+00 & 3.285483e+02 & 4.873311e+01 & 9.944623e+02 & 
2000010206 330.399994 48.901913 6.768824e+00 & 3.314022e+02 & 5.024101e+01 & 9.890822e+02 & 
2000010209 333.595398 50.307468 7.465140e+00 & 3.340958e+02 & 5.187395e+01 & 9.839034e+02 & 
2000010212 336.972961 51.993385 7.930565e+00 & 3.366159e+02 & 5.363063e+01 & 9.769845e+02 & 
2000010215 340.202576 53.850178 8.420157e+00 & 3.385701e+02 & 5.479666e+01 & 9.693724e+02 & 
2000010218 343.424530 55.583748 9.130628e+00 & 3.415258e+02 & 5.577801e+01 & 9.651567e+02 & 
2000010221 346.515594 57.214310 9.792852e+00 & 3.451201e+02 & 5.732036e+01 & 9.630383e+02 & 
2000010300 349.418182 58.777225 1.023285e+01 & 3.478631e+02 & 5.907508e+01 & 9.597283e+02 & 
2000010303 352.072723 59.929893 1.053493e+01 & 3.500640e+02 & 6.018222e+01 & 9.580034e+02 & 
2000010306 354.535126 60.988308 1.023649e+01 & 3.537135e+02 & 6.113707e+01 & 9.582145e+02 & 
2000010309 356.952087 61.899673 9.808517e+00 & 3.565255e+02 & 6.220270e+01 & 9.584390e+02 & 
2000010312 359.571930 62.679199 9.477703e+00 & 3.589225e+02 & 6.314895e+01 & 9.586976e+02 & 
2000010315 1.564550 63.241722 8.488172e+00 & 1.114806e+00 & 6.400305e+01 & 9.587277e+02 & 
2000010318 4.020223 63.602196 7.851304e+00 & 2.586495e+00 & 6.450854e+01 & 9.591886e+02 & 
2000010321 6.259121 64.072052 7.405815e+00 & 4.496170e+00 & 6.479923e+01 & 9.603072e+02 & 
2000010400 8.225843 64.255859 6.904613e+00 & 6.228887e+00 & 6.510223e+01 & 9.613649e+02 & 
2000010403 11.142525 64.357903 6.642354e+00 & 8.135889e+00 & 6.508320e+01 & 9.621165e+02 & 
2000010406 14.271817 64.324692 6.378047e+00 & 9.927218e+00 & 6.495507e+01 & 9.651359e+02 & 
2000010409 17.300804 64.031868 6.464966e+00 & 1.177169e+01 & 6.471224e+01 & 9.702579e+02 & 
2000010412 20.064449 63.432465 6.038447e+00 & 1.497017e+01 & 6.406266e+01 & 9.744170e+02 & 
2000010415 22.871996 62.906693 5.774834e+00 & 1.855492e+01 & 6.322609e+01 & 9.781801e+02 & 
2000010418 25.606340 62.507389 5.637632e+00 & 2.084153e+01 & 6.286020e+01 & 9.803953e+02 & 
2000010421 27.925062 62.075047 5.289599e+00 & 2.262796e+01 & 6.250008e+01 & 9.836719e+02 & 
